Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),20:55,06h 35m,03:30,3.4,400,19 Seats available
Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),21:30,06h 15m,03:45,4.1,INR 600,18 Seats available
Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Pranjit Travels (Under ASTC),Non AC Seater (2+1),21:45,05h 15m,03:00,3.3,INR 500,32 Seats available
Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,DESTINY TRAVELS,NON A/C Seater (2+1),18:45,29h 39m,00:24,1.8,457,22 Seats available
Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,06h 00m,02:00,1.9,450,30 Seats available
Guwahati to Biswanath Charali,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,NORTH EAST TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:15,06h 15m,02:30,2.5,INR 500,25 Seats available
Guwahati to Haflong,https://www.redbus.in/bus-tickets/guwahati-to-haflong,NETWORK TRAVELS,NON A/C Seater (2+1),18:30,12h 30m,07:00,4.5,600,4 Seats available
Guwahati to Haflong,https://www.redbus.in/bus-tickets/guwahati-to-haflong,Deep Travels,Non AC Seater (2+1),19:30,11h 00m,06:30,3.6,INR 650,25 Seats available
Dibrugarh to North Lakhimpur,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,BARBIE TRAVELS,NON A/C Hi-Tech Push Back (2+2),15:30,04h 00m,19:30,2.6,INR 240,40 Seats available
Dibrugarh to North Lakhimpur,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Maa Jagadamba,A/C Seater Push Back (2+2),16:15,03h 15m,19:30,2.6,INR 260,41 Seats available
Dibrugarh to North Lakhimpur,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Maa Jagadamba,NON A/C Seater (2+3),16:20,03h 10m,19:30,2.4,INR 250,39 Seats available
Dibrugarh to North Lakhimpur,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,05h 20m,01:00,2.3,INR 400,37 Seats available
Dibrugarh to North Lakhimpur,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Air Bus Travels,NON AC Seater / Sleeper 2+1,21:15,04h 45m,02:00,0.0,INR 400,15 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45,07h 15m,03:00,2.8,INR 520,27 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,05h 30m,03:00,1.8,INR 600,29 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,Maa Laxmi,NON A/C Seater Push Back (2+1),22:15,06h 45m,05:00,1.9,INR 500,18 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,Neha Travels,NON A/C Seater (2+2),22:40,07h 20m,06:00,0.0,INR 650,35 Seats available
Dibrugarh to Jorhat,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Basudev Transline,A/C Seater (2+2),15:30,04h 10m,19:40,4.0,299,29 Seats available
Dibrugarh to Jorhat,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Trishul Transport Service,A/C Seater / Sleeper (2+1),19:15,03h 40m,22:55,3.6,509,38 Seats available
Dibrugarh to Jorhat,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Baikuntha Transport Service,Bharat Benz A/C Seater /Sleeper (2+1),19:30,03h 45m,23:15,3.3,400,26 Seats available
Dibrugarh to Jorhat,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Megha Transport,Bharat Benz NON A/C Seater / Sleeper (2+1),19:30,04h 09m,23:39,3.7,400,42 Seats available
Dibrugarh to Jorhat,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Purple Wings Coaches,A/C Seater / Sleeper (2+1),19:55,04h 20m,00:15,3.6,540,43 Seats available
Dibrugarh to Jorhat,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,NEELAKANTHA (RIYA),Tempo Traveler NON A/C,15:45,04h 15m,20:00,2.7,INR 250,20 Seats available
Dibrugarh to Jorhat,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Maa Laxmi,NON A/C Seater Push Back (2+1),17:30,04h 00m,21:30,0.0,INR 500,33 Seats available
Guwahati to Silchar,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Deep Travels,NON AC Seater / Sleeper 2+1,20:00,09h 45m,05:45,3.1,INR 650,24 Seats available
Guwahati to Silchar,https://www.redbus.in/bus-tickets/guwahati-to-silchar,JAYSIKA,NON A/C Seater (2+1),18:30,11h 30m,06:00,2.2,INR 650,13 Seats available
Guwahati to Silchar,https://www.redbus.in/bus-tickets/guwahati-to-silchar,SEEMA TRAVELS,NON AC Seater / Sleeper 2+1,19:00,10h 00m,05:00,1.5,INR 650,33 Seats available
Guwahati to Silchar,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Bholanath Travels,NON AC Seater / Sleeper 2+1,19:30,09h 30m,05:00,0.0,618,40 Seats available
North Lakhimpur to Tezpur,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,DESTINY TRAVELS,NON A/C Seater (2+1),19:45,28h 00m,23:45,1.8,428,25 Seats available
Biswanath Charali to Guwahati,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),21:30,06h 15m,03:45,4.1,INR 550,19 Seats available
Biswanath Charali to Guwahati,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Pranjit Travels (Under ASTC),Non AC Seater (2+1),23:45,06h 45m,06:30,3.2,INR 500,11 Seats available
Biswanath Charali to Guwahati,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,07h 30m,03:30,1.6,INR 450,31 Seats available
Biswanath Charali to Guwahati,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,DESTINY TRAVELS,NON A/C Seater (2+1),23:01,04h 44m,03:45,1.8,447,31 Seats available
Biswanath Charali to Dibrugarh,https://www.redbus.in/bus-tickets/biswanath-charali-to-dibrugarh,Air Bus Travels,NON AC Seater / Sleeper 2+1,18:30,07h 30m,02:00,3.2,INR 500,22 Seats available
Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,NETWORK TRAVELS,Non A/C Seater / Sleeper (2+1),17:00,06h 00m,23:00,4.3,350,26 Seats available
Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Megha Transport,NON A/C Seater / Sleeper (3+1),17:45,05h 54m,23:39,4.7,500,37 Seats available
Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Purple Wings Coaches,A/C Seater / Sleeper (2+1),18:30,05h 45m,00:15,3.7,567,40 Seats available
Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,NETWORK TRAVELS,NON A/C Seater Push Back (2+1),19:00,05h 30m,00:30,4.6,300,35 Seats available
Tinsukia to Jorhat,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Maa Laxmi,NON A/C Seater Push Back (2+1),16:00,05h 30m,21:30,2.1,INR 400,36 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),20:45,07h 45m,04:30,2.6,INR 520,27 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),20:45,07h 15m,04:00,2.7,INR 550,17 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),20:15,06h 45m,03:00,2.7,INR 600,40 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,Maa Laxmi,NON A/C Seater Push Back (2+1),18:30,06h 30m,01:00,2.3,INR 500,34 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,Neha Travels,NON A/C Sleeper (2+1),18:00,09h 15m,03:15,2.3,INR 650,32 Seats available
Moran to Tezpur,https://www.redbus.in/bus-tickets/moran-to-tezpur,Neha Travels,NON A/C Seater (2+2),18:30,10h 30m,05:00,0.0,INR 650,35 Seats available
Dibrugarh to Biswanath Charali,https://www.redbus.in/bus-tickets/dibrugarh-to-biswanath-charali,Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,09h 20m,05:00,3.8,INR 500,37 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,KIRAN TRAVELS,A/C Seater (2+1),22:50,08h 40m,07:30,4.3,540,5 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),23:05,06h 55m,06:00,4.6,INR 620,8 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Yatra Travels,NON AC Seater/ Sleeper (2+1),22:20,07h 40m,06:00,4.2,450,14 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Deep Travels,NON AC Seater / Sleeper 2+1,22:20,06h 40m,05:00,3.9,INR 499,20 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),22:45,07h 30m,06:15,3.1,550,4 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),23:11,07h 19m,06:30,3.2,375,14 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,NORTH EAST TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:00,10h 00m,06:00,3.0,INR 500,26 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Drishti Travels,NON A/C Seater (2+1),21:00,08h 30m,05:30,3.0,432,14 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:15,07h 30m,03:45,3.3,INR 550,28 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Drishti Travels,NON A/C Seater (2+1),21:00,08h 00m,05:00,2.6,432,16 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Pranjit Travels (Under ASTC),Non AC Seater (2+1),22:20,08h 10m,06:30,2.9,INR 570,11 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Yatra Travels,NON A/C Seater (2+1),22:35,07h 40m,06:15,3.6,450,7 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,GURUNANAK TRAVELS,NON A/C Seater (2+1),21:00,08h 00m,05:00,3.1,INR 500,32 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),22:00,07h 00m,05:00,3.2,400,17 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Island Travels (Under ASTC),Non AC Seater (2+1),22:30,07h 30m,06:00,3.2,450,12 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,DESTINY TRAVELS,NON A/C Seater (2+1),21:30,06h 15m,03:45,1.8,494,35 Seats available
Gohpur to Guwahati,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Sylvan DEE Transport,Non AC Seater (2+1),20:45,08h 15m,05:00,3.3,INR 470,2 Seats available
Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),18:15,09h 45m,04:00,3.5,INR 550,17 Seats available
Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),18:00,10h 30m,04:30,1.4,INR 500,27 Seats available
Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),16:40,10h 20m,03:00,3.7,INR 600,27 Seats available
Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Puja Transport,NON AC Seater / Sleeper 2+1,18:30,10h 30m,05:00,3.1,INR 600,28 Seats available
Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,J.S. Travels,Non AC Seater (2+1),17:30,10h 30m,04:00,3.1,INR 550,22 Seats available
Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Puja Transport,Non AC Seater (2+2),17:30,10h 30m,04:00,2.7,INR 600,35 Seats available
Tinsukia to Tezpur,https://www.redbus.in/bus-tickets/tinsukia-to-tezpur,Maa Laxmi,NON A/C Seater Push Back (2+1),16:00,09h 00m,01:00,0.0,INR 550,32 Seats available
Silchar to Guwahati,https://www.redbus.in/bus-tickets/silchar-to-guwahati,Assam State Transport Corporation (ASTC) - 153994,NON A/C Seater Push Back (2+1),17:00,12h 45m,05:45,2.3,INR 547,26 Seats available
Silchar to Guwahati,https://www.redbus.in/bus-tickets/silchar-to-guwahati,RAYAN TRAVELS,NON A/C Seater (2+1),18:30,11h 30m,06:00,2.8,550,28 Seats available
Silchar to Guwahati,https://www.redbus.in/bus-tickets/silchar-to-guwahati,JAYSIKA,NON A/C Seater (2+1),16:30,12h 00m,04:30,2.5,INR 650,20 Seats available
Bokakhat to Dibrugarh,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),23:30,04h 30m,04:00,2.8,INR 500,27 Seats available
Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,DESTINY TRAVELS,NON A/C Seater (2+1),23:30,04h 15m,03:45,1.8,437,18 Seats available
Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Puja Transport,NON AC Seater / Sleeper 2+1,20:00,09h 30m,05:30,2.3,INR 600,6 Seats available
Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Puja Transport,Non AC Seater (2+2),20:00,10h 00m,06:00,3.6,INR 550,13 Seats available
Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,07h 40m,05:10,3.0,INR 600,28 Seats available
Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45,09h 15m,05:00,2.1,INR 500,28 Seats available
Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,J.S. Travels,Non AC Seater (2+1),21:00,09h 30m,06:30,2.4,INR 550,32 Seats available
Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Maa Laxmi,NON A/C Seater Push Back (2+1),22:15,09h 45m,08:00,0.0,INR 550,12 Seats available
Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Baikuntha Transport Service,Bharat Benz A/C Seater /Sleeper (2+1),19:30,05h 30m,01:00,3.9,500,25 Seats available
Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Purple Wings Coaches,A/C Seater / Sleeper (2+1),19:55,05h 20m,01:15,3.6,585,34 Seats available
Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Shree Ram Travels (Under ASTC),Bharat Benz A/C Seater (2+1),20:00,05h 00m,01:00,4.8,500,18 Seats available
Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Shree Ram Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:45,04h 55m,01:40,4.8,530,19 Seats available
Dibrugarh to Bokakhat,https://www.redbus.in/bus-tickets/dibrugarh-to-bokakhat,Maa Laxmi,NON A/C Seater Push Back (2+1),17:30,04h 45m,22:15,2.7,INR 500,36 Seats available
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,21:15,04h 45m,02:00,3.2,INR 676,31 Seats available
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,RSRTC - 166269,Express Non AC Seater 2+3,22:00,07h 55m,05:55,3.7,INR 320,42 Seats available
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,RSRTC - 166262,Express Non AC Seater 2+3,22:30,05h 55m,04:25,3.7,INR 320,42 Seats available
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,NueGo,Electric A/C Seater (2+2),15:25,04h 35m,20:00,3.3,380,19 Seats available
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,NueGo,Electric A/C Seater (2+2),15:30,05h 30m,21:00,3.7,380,32 Seats available
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,FlixBus,A/C Seater (2+2),15:30,04h 45m,20:15,4.0,INR 509,28 Seats available
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,NueGo,Electric A/C Seater (2+2),16:00,05h 10m,21:10,3.4,380,23 Seats available
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,NueGo,Electric A/C Seater (2+2),16:30,05h 25m,21:55,3.7,380,40 Seats available
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,FlixBus,A/C Seater (2+2),17:00,06h 05m,23:05,4.0,INR 217,46 Seats available
Chandigarh to Delhi,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,NueGo,Electric A/C Seater (2+2),17:30,05h 25m,22:55,4.2,380,33 Seats available
